id,id_gen,scenario,date,value
131,93,3,2025-01-20T07:00:00.0,185.7249
132,93,3,2025-01-20T08:00:00.0,291.1793
133,93,3,2025-01-20T09:00:00.0,382.4866
134,93,3,2025-01-20T10:00:00.0,448.9723
135,93,3,2025-01-20T11:00:00.0,485.65
136,93,3,2025-01-20T12:00:00.0,486.1901
137,93,3,2025-01-20T13:00:00.0,453.8685
138,93,3,2025-01-20T14:00:00.0,407.5475
139,93,3,2025-01-20T15:00:00.0,331.9172
140,93,3,2025-01-20T16:00:00.0,216.848
141,93,3,2025-01-20T17:00:00.0,88.5511
142,93,3,2025-01-20T18:00:00.0,8.2873
143,93,3,2025-01-20T19:00:00.0,0.0
144,93,3,2025-01-20T20:00:00.0,0.0
145,93,3,2025-01-20T21:00:00.0,0.0
146,93,3,2025-01-20T22:00:00.0,0.0
147,93,3,2025-01-20T23:00:00.0,0.0
148,94,1,2025-01-20T00:00:00.0,0.0
149,94,1,2025-01-20T01:00:00.0,0.0
150,94,1,2025-01-20T02:00:00.0,0.0
151,94,1,2025-01-20T03:00:00.0,0.0
152,94,1,2025-01-20T04:00:00.0,0.0
153,94,1,2025-01-20T05:00:00.0,0.3956
154,94,1,2025-01-20T06:00:00.0,5.7218
155,94,1,2025-01-20T07:00:00.0,14.758
156,94,1,2025-01-20T08:00:00.0,23.2047
157,94,1,2025-01-20T09:00:00.0,30.6231
158,94,1,2025-01-20T10:00:00.0,35.922
159,94,1,2025-01-20T11:00:00.0,38.8662
160,94,1,2025-01-20T12:00:00.0,38.9109
161,94,1,2025-01-20T13:00:00.0,36.3282
162,94,1,2025-01-20T14:00:00.0,32.6008
163,94,1,2025-01-20T15:00:00.0,26.4287
164,94,1,2025-01-20T16:00:00.0,17.1656
165,94,1,2025-01-20T17:00:00.0,6.9284
166,94,1,2025-01-20T18:00:00.0,0.6022
167,94,1,2025-01-20T19:00:00.0,0.0
168,94,1,2025-01-20T20:00:00.0,0.0
169,94,1,2025-01-20T21:00:00.0,0.0
170,94,1,2025-01-20T22:00:00.0,0.0
171,94,1,2025-01-20T23:00:00.0,0.0
172,94,2,2025-01-20T00:00:00.0,0.0
173,94,2,2025-01-20T01:00:00.0,0.0
174,94,2,2025-01-20T02:00:00.0,0.0
175,94,2,2025-01-20T03:00:00.0,0.0
176,94,2,2025-01-20T04:00:00.0,0.0
177,94,2,2025-01-20T05:00:00.0,0.4403
178,94,2,2025-01-20T06:00:00.0,6.3891
179,94,2,2025-01-20T07:00:00.0,16.5108
180,94,2,2025-01-20T08:00:00.0,25.9068
181,94,2,2025-01-20T09:00:00.0,34.0753
182,94,2,2025-01-20T10:00:00.0,39.9909
183,94,2,2025-01-20T11:00:00.0,43.2609
184,94,2,2025-01-20T12:00:00.0,43.3095
185,94,2,2025-01-20T13:00:00.0,40.4316
186,94,2,2025-01-20T14:00:00.0,36.299
187,94,2,2025-01-20T15:00:00.0,29.5243
188,94,2,2025-01-20T16:00:00.0,19.2571
189,94,2,2025-01-20T17:00:00.0,7.8381
190,94,2,2025-01-20T18:00:00.0,0.719
191,94,2,2025-01-20T19:00:00.0,0.0
192,94,2,2025-01-20T20:00:00.0,0.0
193,94,2,2025-01-20T21:00:00.0,0.0
194,94,2,2025-01-20T22:00:00.0,0.0
195,94,2,2025-01-20T23:00:00.0,0.0
196,94,3,2025-01-20T00:00:00.0,0.0
197,94,3,2025-01-20T01:00:00.0,0.0
198,94,3,2025-01-20T02:00:00.0,0.0
199,94,3,2025-01-20T03:00:00.0,0.0
200,94,3,2025-01-20T04:00:00.0,0.0
201,94,3,2025-01-20T05:00:00.0,0.4586
202,94,3,2025-01-20T06:00:00.0,6.6631
203,94,3,2025-01-20T07:00:00.0,17.2316
204,94,3,2025-01-20T08:00:00.0,27.0156
205,94,3,2025-01-20T09:00:00.0,35.4871
206,94,3,2025-01-20T10:00:00.0,41.6557
207,94,3,2025-01-20T11:00:00.0,45.0586
208,94,3,2025-01-20T12:00:00.0,45.1087
209,94,3,2025-01-20T13:00:00.0,42.1099
210,94,3,2025-01-20T14:00:00.0,37.8123
211,94,3,2025-01-20T15:00:00.0,30.7953
212,94,3,2025-01-20T16:00:00.0,20.1192
213,94,3,2025-01-20T17:00:00.0,8.2158
214,94,3,2025-01-20T18:00:00.0,0.7689
215,94,3,2025-01-20T19:00:00.0,0.0
216,94,3,2025-01-20T20:00:00.0,0.0
217,94,3,2025-01-20T21:00:00.0,0.0
218,94,3,2025-01-20T22:00:00.0,0.0
219,94,3,2025-01-20T23:00:00.0,0.0
220,95,1,2025-01-20T00:00:00.0,0.0
221,95,1,2025-01-20T01:00:00.0,0.0
222,95,1,2025-01-20T02:00:00.0,0.0
223,95,1,2025-01-20T03:00:00.0,0.0
224,95,1,2025-01-20T04:00:00.0,0.0
225,95,1,2025-01-20T05:00:00.0,27.9364
226,95,1,2025-01-20T06:00:00.0,404.1106
227,95,1,2025-01-20T07:00:00.0,1042.3091
228,95,1,2025-01-20T08:00:00.0,1638.8741
229,95,1,2025-01-20T09:00:00.0,2162.8148
230,95,1,2025-01-20T10:00:00.0,2537.056
231,95,1,2025-01-20T11:00:00.0,2744.9959
232,95,1,2025-01-20T12:00:00.0,2748.1543
233,95,1,2025-01-20T13:00:00.0,2565.7446
234,95,1,2025-01-20T14:00:00.0,2302.4955
235,95,1,2025-01-20T15:00:00.0,1866.5752
236,95,1,2025-01-20T16:00:00.0,1212.3547
237,95,1,2025-01-20T17:00:00.0,489.3348
238,95,1,2025-01-20T18:00:00.0,42.5321
239,95,1,2025-01-20T19:00:00.0,0.0
240,95,1,2025-01-20T20:00:00.0,0.0
241,95,1,2025-01-20T21:00:00.0,0.0
242,95,1,2025-01-20T22:00:00.0,0.0
243,95,1,2025-01-20T23:00:00.0,0.0
244,95,2,2025-01-20T00:00:00.0,0.0
245,95,2,2025-01-20T01:00:00.0,0.0
246,95,2,2025-01-20T02:00:00.0,0.0
247,95,2,2025-01-20T03:00:00.0,0.0
248,95,2,2025-01-20T04:00:00.0,0.0
249,95,2,2025-01-20T05:00:00.0,30.8781
250,95,2,2025-01-20T06:00:00.0,448.073
251,95,2,2025-01-20T07:00:00.0,1157.9065
252,95,2,2025-01-20T08:00:00.0,1816.8506
253,95,2,2025-01-20T09:00:00.0,2389.7149
254,95,2,2025-01-20T10:00:00.0,2804.5734
255,95,2,2025-01-20T11:00:00.0,3033.9015
256,95,2,2025-01-20T12:00:00.0,3037.3103
257,95,2,2025-01-20T13:00:00.0,2835.4834
258,95,2,2025-01-20T14:00:00.0,2545.6641
259,95,2,2025-01-20T15:00:00.0,2070.5515
260,95,2,2025-01-20T16:00:00.0,1350.5047
261,95,2,2025-01-20T17:00:00.0,549.69
262,95,2,2025-01-20T18:00:00.0,50.4225
263,95,2,2025-01-20T19:00:00.0,0.0
264,95,2,2025-01-20T20:00:00.0,0.0
265,95,2,2025-01-20T21:00:00.0,0.0
266,95,2,2025-01-20T22:00:00.0,0.0
267,95,2,2025-01-20T23:00:00.0,0.0
268,95,3,2025-01-20T00:00:00.0,0.0
269,95,3,2025-01-20T01:00:00.0,0.0
270,95,3,2025-01-20T02:00:00.0,0.0
271,95,3,2025-01-20T03:00:00.0,0.0
272,95,3,2025-01-20T04:00:00.0,0.0
273,95,3,2025-01-20T05:00:00.0,31.5783
274,95,3,2025-01-20T06:00:00.0,458.8028
275,95,3,2025-01-20T07:00:00.0,1186.5226
276,95,3,2025-01-20T08:00:00.0,1860.2288
277,95,3,2025-01-20T09:00:00.0,2443.5547
278,95,3,2025-01-20T10:00:00.0,2868.3057
279,95,3,2025-01-20T11:00:00.0,3102.6251
280,95,3,2025-01-20T12:00:00.0,3106.0752
281,95,3,2025-01-20T13:00:00.0,2899.5857
282,95,3,2025-01-20T14:00:00.0,2603.659
283,95,3,2025-01-20T15:00:00.0,2120.4869
284,95,3,2025-01-20T16:00:00.0,1385.3556
285,95,3,2025-01-20T17:00:00.0,565.7176
286,95,3,2025-01-20T18:00:00.0,52.9444
287,95,3,2025-01-20T19:00:00.0,0.0
288,95,3,2025-01-20T20:00:00.0,0.0
289,95,3,2025-01-20T21:00:00.0,0.0
290,95,3,2025-01-20T22:00:00.0,0.0
291,95,3,2025-01-20T23:00:00.0,0.0
292,96,1,2025-01-20T00:00:00.0,0.0
293,96,1,2025-01-20T01:00:00.0,0.0
294,96,1,2025-01-20T02:00:00.0,0.0
295,96,1,2025-01-20T03:00:00.0,0.0
296,96,1,2025-01-20T04:00:00.0,0.0
297,96,1,2025-01-20T05:00:00.0,2.8476
298,96,1,2025-01-20T06:00:00.0,50.9159
299,96,1,2025-01-20T07:00:00.0,155.7607
300,96,1,2025-01-20T08:00:00.0,242.4872
301,96,1,2025-01-20T09:00:00.0,325.1786
302,96,1,2025-01-20T10:00:00.0,372.8213
303,96,1,2025-01-20T11:00:00.0,394.8037
304,96,1,2025-01-20T12:00:00.0,412.1722
305,96,1,2025-01-20T13:00:00.0,371.7964
306,96,1,2025-01-20T14:00:00.0,345.5217
307,96,1,2025-01-20T15:00:00.0,295.8393
308,96,1,2025-01-20T16:00:00.0,209.6378
309,96,1,2025-01-20T17:00:00.0,111.9657
310,96,1,2025-01-20T18:00:00.0,21.4413
311,96,1,2025-01-20T19:00:00.0,0.0533
312,96,1,2025-01-20T20:00:00.0,0.0
313,96,1,2025-01-20T21:00:00.0,0.0
314,96,1,2025-01-20T22:00:00.0,0.0
315,96,1,2025-01-20T23:00:00.0,0.0
316,96,2,2025-01-20T00:00:00.0,0.0
317,96,2,2025-01-20T01:00:00.0,0.0
318,96,2,2025-01-20T02:00:00.0,0.0
319,96,2,2025-01-20T03:00:00.0,0.0
320,96,2,2025-01-20T04:00:00.0,0.0
321,96,2,2025-01-20T05:00:00.0,3.3069
322,96,2,2025-01-20T06:00:00.0,58.255
323,96,2,2025-01-20T07:00:00.0,177.6894
324,96,2,2025-01-20T08:00:00.0,277.0248
325,96,2,2025-01-20T09:00:00.0,370.6768
326,96,2,2025-01-20T10:00:00.0,424.2499
327,96,2,2025-01-20T11:00:00.0,448.7003
328,96,2,2025-01-20T12:00:00.0,468.3205
329,96,2,2025-01-20T13:00:00.0,423.2961
330,96,2,2025-01-20T14:00:00.0,393.5709
331,96,2,2025-01-20T15:00:00.0,336.9093
332,96,2,2025-01-20T16:00:00.0,238.8916
333,96,2,2025-01-20T17:00:00.0,129.1112
334,96,2,2025-01-20T18:00:00.0,25.5996
335,96,2,2025-01-20T19:00:00.0,0.0595
336,96,2,2025-01-20T20:00:00.0,0.0
337,96,2,2025-01-20T21:00:00.0,0.0
338,96,2,2025-01-20T22:00:00.0,0.0
339,96,2,2025-01-20T23:00:00.0,0.0
340,96,3,2025-01-20T00:00:00.0,0.0
341,96,3,2025-01-20T01:00:00.0,0.0
342,96,3,2025-01-20T02:00:00.0,0.0
343,96,3,2025-01-20T03:00:00.0,0.0
344,96,3,2025-01-20T04:00:00.0,0.0
345,96,3,2025-01-20T05:00:00.0,3.3391
346,96,3,2025-01-20T06:00:00.0,58.6414
347,96,3,2025-01-20T07:00:00.0,178.7584
348,96,3,2025-01-20T08:00:00.0,278.7753
349,96,3,2025-01-20T09:00:00.0,372.8473
350,96,3,2025-01-20T10:00:00.0,426.5792
351,96,3,2025-01-20T11:00:00.0,451.0447
352,96,3,2025-01-20T12:00:00.0,470.7421
353,96,3,2025-01-20T13:00:00.0,425.6645
354,96,3,2025-01-20T14:00:00.0,395.8127
355,96,3,2025-01-20T15:00:00.0,338.8134
356,96,3,2025-01-20T16:00:00.0,240.2734
357,96,3,2025-01-20T17:00:00.0,130.1782
358,96,3,2025-01-20T18:00:00.0,25.9931
359,96,3,2025-01-20T19:00:00.0,0.0596
360,96,3,2025-01-20T20:00:00.0,0.0
361,96,3,2025-01-20T21:00:00.0,0.0
362,96,3,2025-01-20T22:00:00.0,0.0
363,96,3,2025-01-20T23:00:00.0,0.0
364,97,1,2025-01-20T00:00:00.0,0.0
365,97,1,2025-01-20T01:00:00.0,0.0
366,97,1,2025-01-20T02:00:00.0,0.0
367,97,1,2025-01-20T03:00:00.0,0.0
368,97,1,2025-01-20T04:00:00.0,0.0
369,97,1,2025-01-20T05:00:00.0,1.6868
370,97,1,2025-01-20T06:00:00.0,30.1598
371,97,1,2025-01-20T07:00:00.0,92.2641
372,97,1,2025-01-20T08:00:00.0,143.6361
373,97,1,2025-01-20T09:00:00.0,192.618
374,97,1,2025-01-20T10:00:00.0,220.8389
375,97,1,2025-01-20T11:00:00.0,233.8601
376,97,1,2025-01-20T12:00:00.0,244.1482
377,97,1,2025-01-20T13:00:00.0,220.2318
378,97,1,2025-01-20T14:00:00.0,204.6681
379,97,1,2025-01-20T15:00:00.0,175.239
380,97,1,2025-01-20T16:00:00.0,124.178
381,97,1,2025-01-20T17:00:00.0,66.3223
382,97,1,2025-01-20T18:00:00.0,12.7007
383,97,1,2025-01-20T19:00:00.0,0.0316
384,97,1,2025-01-20T20:00:00.0,0.0
385,97,1,2025-01-20T21:00:00.0,0.0
386,97,1,2025-01-20T22:00:00.0,0.0
387,97,1,2025-01-20T23:00:00.0,0.0
388,97,2,2025-01-20T00:00:00.0,0.0
389,97,2,2025-01-20T01:00:00.0,0.0
390,97,2,2025-01-20T02:00:00.0,0.0
391,97,2,2025-01-20T03:00:00.0,0.0
392,97,2,2025-01-20T04:00:00.0,0.0
393,97,2,2025-01-20T05:00:00.0,1.9687
394,97,2,2025-01-20T06:00:00.0,34.6812
395,97,2,2025-01-20T07:00:00.0,105.7846
396,97,2,2025-01-20T08:00:00.0,164.9223
397,97,2,2025-01-20T09:00:00.0,220.6766
398,97,2,2025-01-20T10:00:00.0,252.5705
399,97,2,2025-01-20T11:00:00.0,267.1267
400,97,2,2025-01-20T12:00:00.0,278.8072
401,97,2,2025-01-20T13:00:00.0,252.0026
402,97,2,2025-01-20T14:00:00.0,234.3063
403,97,2,2025-01-20T15:00:00.0,200.5736
404,97,2,2025-01-20T16:00:00.0,142.2204
405,97,2,2025-01-20T17:00:00.0,76.8643
406,97,2,2025-01-20T18:00:00.0,15.2403
407,97,2,2025-01-20T19:00:00.0,0.0354
408,97,2,2025-01-20T20:00:00.0,0.0
409,97,2,2025-01-20T21:00:00.0,0.0
410,97,2,2025-01-20T22:00:00.0,0.0
411,97,2,2025-01-20T23:00:00.0,0.0
412,97,3,2025-01-20T00:00:00.0,0.0
413,97,3,2025-01-20T01:00:00.0,0.0
414,97,3,2025-01-20T02:00:00.0,0.0
415,97,3,2025-01-20T03:00:00.0,0.0
416,97,3,2025-01-20T04:00:00.0,0.0
417,97,3,2025-01-20T05:00:00.0,2.0198
418,97,3,2025-01-20T06:00:00.0,35.4713
419,97,3,2025-01-20T07:00:00.0,108.1282
420,97,3,2025-01-20T08:00:00.0,168.6269
421,97,3,2025-01-20T09:00:00.0,225.5296
422,97,3,2025-01-20T10:00:00.0,258.0312
423,97,3,2025-01-20T11:00:00.0,272.83
424,97,3,2025-01-20T12:00:00.0,284.7446
425,97,3,2025-01-20T13:00:00.0,257.4779
426,97,3,2025-01-20T14:00:00.0,239.421
427,97,3,2025-01-20T15:00:00.0,204.943
428,97,3,2025-01-20T16:00:00.0,145.3377
429,97,3,2025-01-20T17:00:00.0,78.7428
430,97,3,2025-01-20T18:00:00.0,15.7228
431,97,3,2025-01-20T19:00:00.0,0.0361
432,97,3,2025-01-20T20:00:00.0,0.0
433,97,3,2025-01-20T21:00:00.0,0.0
434,97,3,2025-01-20T22:00:00.0,0.0
435,97,3,2025-01-20T23:00:00.0,0.0
436,98,1,2025-01-20T00:00:00.0,0.0
437,98,1,2025-01-20T01:00:00.0,0.0
438,98,1,2025-01-20T02:00:00.0,0.0
439,98,1,2025-01-20T03:00:00.0,0.0
440,98,1,2025-01-20T04:00:00.0,0.0
441,98,1,2025-01-20T05:00:00.0,10.7801
442,98,1,2025-01-20T06:00:00.0,192.7496
443,98,1,2025-01-20T07:00:00.0,589.6549
444,98,1,2025-01-20T08:00:00.0,917.9709
445,98,1,2025-01-20T09:00:00.0,1231.0113
446,98,1,2025-01-20T10:00:00.0,1411.3697
447,98,1,2025-01-20T11:00:00.0,1494.5875
448,98,1,2025-01-20T12:00:00.0,1560.3382
449,98,1,2025-01-20T13:00:00.0,1407.4897
450,98,1,2025-01-20T14:00:00.0,1308.0232
451,98,1,2025-01-20T15:00:00.0,1119.9431
452,98,1,2025-01-20T16:00:00.0,793.6148
453,98,1,2025-01-20T17:00:00.0,423.8625
454,98,1,2025-01-20T18:00:00.0,81.1693
455,98,1,2025-01-20T19:00:00.0,0.2019
456,98,1,2025-01-20T20:00:00.0,0.0
457,98,1,2025-01-20T21:00:00.0,0.0
458,98,1,2025-01-20T22:00:00.0,0.0
459,98,1,2025-01-20T23:00:00.0,0.0
460,98,2,2025-01-20T00:00:00.0,0.0
461,98,2,2025-01-20T01:00:00.0,0.0
462,98,2,2025-01-20T02:00:00.0,0.0
463,98,2,2025-01-20T03:00:00.0,0.0
464,98,2,2025-01-20T04:00:00.0,0.0
465,98,2,2025-01-20T05:00:00.0,12.9292
466,98,2,2025-01-20T06:00:00.0,227.7626
467,98,2,2025-01-20T07:00:00.0,694.7213
468,98,2,2025-01-20T08:00:00.0,1083.098
469,98,2,2025-01-20T09:00:00.0,1449.254
470,98,2,2025-01-20T10:00:00.0,1658.7118
471,98,2,2025-01-20T11:00:00.0,1754.3066
472,98,2,2025-01-20T12:00:00.0,1831.0166
473,98,2,2025-01-20T13:00:00.0,1654.9824
474,98,2,2025-01-20T14:00:00.0,1538.7645
475,98,2,2025-01-20T15:00:00.0,1317.2314
476,98,2,2025-01-20T16:00:00.0,934.0068
477,98,2,2025-01-20T17:00:00.0,504.7926
478,98,2,2025-01-20T18:00:00.0,100.0879
479,98,2,2025-01-20T19:00:00.0,0.2327
480,98,2,2025-01-20T20:00:00.0,0.0
481,98,2,2025-01-20T21:00:00.0,0.0
482,98,2,2025-01-20T22:00:00.0,0.0
483,98,2,2025-01-20T23:00:00.0,0.0
484,98,3,2025-01-20T00:00:00.0,0.0
485,98,3,2025-01-20T01:00:00.0,0.0
486,98,3,2025-01-20T02:00:00.0,0.0
487,98,3,2025-01-20T03:00:00.0,0.0
488,98,3,2025-01-20T04:00:00.0,0.0
489,98,3,2025-01-20T05:00:00.0,13.4504
490,98,3,2025-01-20T06:00:00.0,236.2165
491,98,3,2025-01-20T07:00:00.0,720.0656
492,98,3,2025-01-20T08:00:00.0,1122.9484
493,98,3,2025-01-20T09:00:00.0,1501.8848
494,98,3,2025-01-20T10:00:00.0,1718.3251
495,98,3,2025-01-20T11:00:00.0,1816.8756
496,98,3,2025-01-20T12:00:00.0,1896.2195
497,98,3,2025-01-20T13:00:00.0,1714.6402
498,98,3,2025-01-20T14:00:00.0,1594.3928
499,98,3,2025-01-20T15:00:00.0,1364.7909
500,98,3,2025-01-20T16:00:00.0,967.8573
501,98,3,2025-01-20T17:00:00.0,524.3773
502,98,3,2025-01-20T18:00:00.0,104.7041
503,98,3,2025-01-20T19:00:00.0,0.2401
504,98,3,2025-01-20T20:00:00.0,0.0
505,98,3,2025-01-20T21:00:00.0,0.0
506,98,3,2025-01-20T22:00:00.0,0.0
507,98,3,2025-01-20T23:00:00.0,0.0
508,99,1,2025-01-20T00:00:00.0,0.0
509,99,1,2025-01-20T01:00:00.0,0.0
510,99,1,2025-01-20T02:00:00.0,0.0
511,99,1,2025-01-20T03:00:00.0,0.0
512,99,1,2025-01-20T04:00:00.0,0.0
513,99,1,2025-01-20T05:00:00.0,2.7036
514,99,1,2025-01-20T06:00:00.0,48.3399
515,99,1,2025-01-20T07:00:00.0,147.8801
516,99,1,2025-01-20T08:00:00.0,230.2188
517,99,1,2025-01-20T09:00:00.0,308.7266
518,99,1,2025-01-20T10:00:00.0,353.9588
519,99,1,2025-01-20T11:00:00.0,374.8291
520,99,1,2025-01-20T12:00:00.0,391.3188
521,99,1,2025-01-20T13:00:00.0,352.9858
522,99,1,2025-01-20T14:00:00.0,328.0404
523,99,1,2025-01-20T15:00:00.0,280.8716
524,99,1,2025-01-20T16:00:00.0,199.0314
525,99,1,2025-01-20T17:00:00.0,106.3009
526,99,1,2025-01-20T18:00:00.0,20.3565
527,99,1,2025-01-20T19:00:00.0,0.0506
528,99,1,2025-01-20T20:00:00.0,0.0
529,99,1,2025-01-20T21:00:00.0,0.0
530,99,1,2025-01-20T22:00:00.0,0.0
531,99,1,2025-01-20T23:00:00.0,0.0
532,99,2,2025-01-20T00:00:00.0,0.0
533,99,2,2025-01-20T01:00:00.0,0.0
534,99,2,2025-01-20T02:00:00.0,0.0
535,99,2,2025-01-20T03:00:00.0,0.0
536,99,2,2025-01-20T04:00:00.0,0.0
537,99,2,2025-01-20T05:00:00.0,3.2138
538,99,2,2025-01-20T06:00:00.0,56.6139
539,99,2,2025-01-20T07:00:00.0,172.6837
540,99,2,2025-01-20T08:00:00.0,269.2207
541,99,2,2025-01-20T09:00:00.0,360.2345
542,99,2,2025-01-20T10:00:00.0,412.2984
543,99,2,2025-01-20T11:00:00.0,436.06
544,99,2,2025-01-20T12:00:00.0,455.1275
